Contrato,Sector,Concurso,Anio_Proyecto,Titulo_Proyecto,Fecha_Inicio,Fecha_Fin,Empresa,Distrito,Provincia,Region,Ubigeo,Monto_Estado,Aporte_Empresa,Aporte_No_Financiero,Moneda,Fecha_Corte,ANIO_CORTE_ARCHIVO,Fecha_Corte_Std,Anio_Corte_Num,Monto_Total_Proyecto
520-PROINNOVATE-IAMA-2024,BID 4,CONCURSO DE PROYECTOS COLABORATIVOS DE INNOVACIÓN ABIERTA MODALIDAD A,2024,"DESARROLLO DE UN PROGRAMA DE INNOVACION ABIERTA EN LA EMPRESA LACTEA S.A. QUE PERMITA LA SOSTENIBILIDAD Y CIRCULARIDAD EN LA GANADERIA LECHERA INTENSIVA, CON IMPACTO SOCIAL, AMBIENTAL Y ECONOMICO FAVORABLE.",20240624.0,20270124.0,LACTEA S.A,TRUJILLO,TRUJILLO,LA LIBERTAD,130101.0,1582086.68,658182.32,751123.0,SOLES,20260707,20260707,2026-07-07,20260707,2991392.0
520-PROINNOVATE-IMTEMD-2025,BID 4,PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DIGITALES,2025,TRANSFORMACION DIGITAL PARA LA INTEGRACION OPERATIVA Y EXPANSION COMERCIAL NACIONAL E INTERNACIONAL DE UNA EMPRESA DE MANUFACTURA INDUSTRIAL,20250912.0,20260612.0,ATECEN S.A.C,INDEPENDENCIA,LIMA,LIMA,150112.0,45000.0,10285.72,6857.14,SOLES,20260707,20260707,2026-07-07,20260707,62142.86
521-FIDECOM-INNOVATEPERU-CMCEI-2017,FIDECOM,MEJORA DE LA CALIDAD - INDIVIDUAL,2017,IMPLEMENTACION Y CERTIFICACION DEL SISTEMA DE GESTION AMBIENTAL ISO 14001 PARA EL MEJORAMIENTO EN LAS OPERACIONES DE LA EMPRESA CONSTRUCTORA MAX ENRIQUE GOMEZ FERNANDEZ EIRL,20171003.0,20200103.0,MAX ENRIQUE GOMEZ FERNANDEZ E.I.R.L.,LIMA,LIMA,LIMA,150101.0,44990.0,19220.0,25830.0,SOLES,20260105,05012026,2026-01-05,20260105,90040.0
521-FIDECOM-INNOVATEPERU-PIMEN-2015,FIDECOM,PIMEN,2015,DESARROLLO Y OPTIMIZACION DE PROCESOS DE GESTION LOGISTICA DE MAQUINAS VENDING MEDIANTE TELEMETRIA (M2M).,20160217.0,20180316.0,KG INTERNATIONAL E.I.R.L. - KG INT,SANTIAGO DE SURCO,LIMA,LIMA,150140.0,111474.59,36225.41,76000.0,SOLES,20260105,05012026,2026-01-05,20260105,223700.0
521-INNOVATEPERU-ADTC2-2020,FINCYT III,CONCURSO AYUDA A LA DEMANDA DE SERVICIOS TECNOLÓGICOS - MIPYME PRODUCTIVA - CATEGORÍA 2,2020,IMPLEMENTACION Y CERTIFICACION DE  SISTEMA DE GESTION ISO 14001:2015 EN JOSCANA .S.A.C,20201207.0,20220306.0,JOSCANA SOCIEDAD ANONIMA CERRADA,PIURA,PIURA,PIURA,200101.0,55000.0,0.0,16666.67,SOLES,20260105,05012026,2026-01-05,20260105,71666.67
521-PROINNOVATE-EEMD-2021,MIPYME EMPRENDEDOR,PROGRAMA EMERGENCIA EMPRESARIAL - MIPYMES DIGITALES,2021,"DESARROLLO DE UNA ESTRATEGIA DE MARKETING DIGITAL PARA LA IMPLEMENTACION DEL PLAN DE POSICIONAMIENTO WEB, PUBLICIDAD EN MEDIOS DIGITALES, REDES SOCIALES Y TIENDA VIRTUAL, PARA LOS PRODUCTOS DE EXPOANDINA NEGOCIOS SAC.",20211130.0,20220930.0,EXPOANDINA NEGOCIOS SOCIEDAD ANONIMA CERRADA - EXPOANDINA NEGOCIOS S.A.C.,LA MOLINA,LIMA,LIMA,150114.0,28350.0,4050.0,5400.0,SOLES,20260105,05012026,2026-01-05,20260105,37800.0
521-PROINNOVATE-EIN-2023,BID 4,EMPRENDIMIENTOS INNOVADORES,2023,"AI CONTENT LABS, UNA PLATAFORMA QUE UTILIZA INTELIGENCIA ARTIFICIAL PARA CREA CONTENIDO MAS FACIL, MAS RAPIDO Y A BAJO COSTO",20230727.0,20240427.0,MENDEZ MENDOZA ABEL ALEXANDRE,EL PORVENIR,TRUJILLO,LA LIBERTAD,130102.0,67000.0,9571.43,19142.85,SOLES,20260105,05012026,2026-01-05,20260105,95714.28
521-PROINNOVATE-IMTEMD-2025,BID 4,PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DIGITALES,2025,"ADAPTACION TECNOLOGICA Y DIGITALIZACION INTELIGENTE PARA EL ESCALAMIENTO COMERCIAL, EFICIENCIA OPERACIONAL Y GESTION DE DATOS E INFORMACION SISTEMATIZADA PARA LA TOMA DE DECISIONES DE MANERA AGIL, SEGURA Y ESTRATEGICA",20250912.0,20260812.0,UNIVERSAL MELAMINAS & MAS S.A.C.,AYACUCHO,HUAMANGA,AYACUCHO,50101.0,45000.0,10285.71,6857.14,SOLES,20260707,20260707,2026-07-07,20260707,62142.85
521-PROINNOVATE-IMTEMDCC-2024,BID 4,PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DIGITALES - CAMBIO CLIMÁTICO,2024,IMPLEMENTACION DE UN SISTEMA DE CONTROL DIGITAL DE CAUDALES Y NIVELES DE OXIGENACION PARA LA OPTIMIZACION DEL RECURSO HIDRICO CON IMPACTO FAVORABLES EN LOS COSTOS DE PRODUCCION PISCICOLA Y BUENA ACCION CLIMATICA.,20240920.0,20250820.0,AGROPECUARIA EL CRIADOR E & F E.I.R.L.,NUEVA CAJAMARCA,RIOJA,SAN MARTIN,220804.0,44900.0,10260.0,6840.0,SOLES,20250505,20250505,2025-05-05,20250505,62000.0
521-PROINNOVATE-PAIM1-2022,MIPYME EMPRENDEDOR,PROGRAMA DE APOYO A LA INTERNACIONALIZACIÓN MODALIDAD I - EMPRENDEDOR EXPORTADOR,2022,EXPORTACION DE SOFTWARE PARA SISTEMAS INTEGRADOS DE GESTION PARA EMPRESAS PYMES EN EL MERCADO ECUATORIANO.,20221223.0,20260310.0,IM & RA CORE BUSINESS S.A.C.,SAN BORJA,LIMA,LIMA,150130.0,69966.0,7774.0,0.0,SOLES,20250505,20250505,2025-05-05,20250505,77740.0
522-FIDECOM-INNOVATEPERU-CMCEI-2017,FIDECOM,MEJORA DE LA CALIDAD - INDIVIDUAL,2017,"IMPLEMENTACION DE LA CERTIFICACION ORGANICA EN APROVIDAS, PARA MEJORAR LA COMERCIALIZACION DE CAFES ESPECIALES",20170925.0,20181125.0,ASOCIACION DE PRODUCTORES CON VISION PARA UN DESARROLLO AGRARIO SOSTENIBLE - APROVIDAS,JEPELACIO,MOYOBAMBA,SAN MARTIN,220104.0,44815.11,20434.89,25800.0,SOLES,20260105,05012026,2026-01-05,20260105,91050.0
522-FIDECOM-INNOVATEPERU-PVE-2015,FIDECOM,VALIDACIÓN Y EMPAQUETAMIENTO DE INNOVACIONES,2015,VALIDACION Y EMPAQUETAMIENTO DE LA LINEA DE PRODUCTOS DE LIMPIEZA INNOVADORES Y BIODEGRADABLES PARA EL MERCADO GASTRONOMICO,20151224.0,20181223.0,QUIMICA VERDE S.A.C.,SANTA ANITA,LIMA,LIMA,150137.0,359625.48,48200.52,50812.5,SOLES,20260105,05012026,2026-01-05,20260105,458638.5
522-PROINNOVATE-EER1-2021,MIPYME EMPRENDEDOR,PROGRAMA EMERGENCIA EMPRESARIAL - MYPES REACTIVADAS - ALTERNATIVA 1,2021,"FORTALECIMIENTO DE LA UNIDAD COMERCIAL DE LA EMPRESA G&F CUEROS Y DERIVADOS S.A.C, A TRAVES DE LA ADOPCION E IMPLEMENTACION DE UNA ESTRATEGIA DE MARKETING DIGITAL",20211203.0,20221203.0,G & F CUEROS Y DERIVADOS SOCIEDAD ANONIMA CERRADA - G & F CUEROS Y DERIVADOS S.A.C.,RIMAC,LIMA,LIMA,150128.0,29250.0,6250.0,3500.0,SOLES,20260105,05012026,2026-01-05,20260105,39000.0
522-PROINNOVATE-EIN-2024,BID 4,EMPRENDIMIENTOS INNOVADORES,2024,SMART MUNI: PLATAFORMA DIGITAL DE SEGURIDAD CIUDADANA,20240930.0,20250630.0,BERYLLIUM DEVELOPMENT COMPANY S.A.C.,ALTO SELVA ALEGRE,AREQUIPA,AREQUIPA,40102.0,67000.0,9571.55,19142.86,SOLES,20250505,20250505,2025-05-05,20250505,95714.41
522-PROINNOVATE-PIEC1-2023,BID 4,PROYECTOS DE INNOVACIÓN EMPRESARIAL,2023,"DESARROLLO DE UN PROTOTIPO DE HILO INDUSTRIAL A PARTIR DE UNA MEZCLA DE RESIDUOS DE PSEUDOTALLO DE BANANO ORGANICO Y FIBRA DE ALPACA (BANALPACA) BAJO UN ENFOQUE DE ECONOMIA CIRCULAR EN LA PROVINCIA DE SULLANA, REGION PIURA",20230630.0,20240930.0,CORPORACION ANALPES PERU S.A.C.,SAN ISIDRO,LIMA,LIMA,150131.0,359839.98,58944.02,60500.0,SOLES,20260105,05012026,2026-01-05,20260105,479284.0
523-FIDECOM-INNOVATEPERU-PIMEN-2015,FIDECOM,PIMEN,2015,OBTENCION DE PLANTAS DE LIBRES DE VIRUS BSV Y CMV EN EL PLATANO PALILLO MEDIANTE TECNICAS DE OPTIMIZACION DE BROTES Y TECNOLOGIA DE ADN (INMUNO CAPTURA PCR: IC-PCR)  PARA ASEGURAR LA CALIDAD DE LA PLANTACION,20160120.0,20180619.0,AGROSANIDAD S.A.C.,ATE,LIMA,LIMA,150103.0,149644.92,19025.08,27000.0,SOLES,20260105,05012026,2026-01-05,20260105,195670.0
523-INNOVATEPERU-MD-2020,FINCYT III,MIPYME DIGITAL,2020,MEJORA DE PROCESOS DE DATOS INTERNOS PARA LA PRESTACION DE SERVICIOS DE MAESTRANZA AL SECTOR MINERO.,20201130.0,20220114.0,METALES Y ALIADOS ESPECIALES S.A.C.,SAN MARTIN DE PORRES,LIMA,LIMA,150135.0,55000.0,0.0,16666.67,SOLES,20260105,05012026,2026-01-05,20260105,71666.67
523-PROINNOVATE-EER1-2021,MIPYME EMPRENDEDOR,PROGRAMA EMERGENCIA EMPRESARIAL - MYPES REACTIVADAS - ALTERNATIVA 1,2021,"REDISENO DE PLATAFORMA E-COMMERCE DE MIS PELUCHITOS ENFOCADA EN PRINCIPIOS DE UX, SEGURIDAD DIGITAL Y OMNICANALIDAD",20211202.0,20221202.0,ZAVALETA RAMOS CLARA FILOMENA,TRUJILLO,TRUJILLO,LA LIBERTAD,130101.0,35000.0,4466.67,7200.0,SOLES,20260105,05012026,2026-01-05,20260105,46666.67
523-PROINNOVATE-EIN-2023,BID 4,EMPRENDIMIENTOS INNOVADORES,2023,"YAPAYKUY: CAPACITACION, CERTIFICACION Y HERRAMIENTAS TECNOLOGICAS  A ORGANIZACIONES ORIENTADAS A PROMOVER LA INCLUSION DE PERSONAS CON ALGUNA DISCAPACIDAD.",20230725.0,20240225.0,KARLA LUCIA HONORIO HEREDIA,SAN BORJA,LIMA,LIMA,150130.0,67000.0,9798.13,18950.0,SOLES,20240620,20240620,2024-06-20,20240620,95748.13
523-PROINNOVATE-EIN-2024,BID 4,EMPRENDIMIENTOS INNOVADORES,2024,QIPU FACT:  FINTECH DE SUBASTAS DE FACTURAS,20240808.0,20250508.0,QIPU FINANCE S.A.C.,MIRAFLORES,LIMA,LIMA,150122.0,67000.0,9610.17,19142.0,SOLES,20260105,05012026,2026-01-05,20260105,95752.17
523-PROINNOVATE-IMTEMD-2025,BID 4,PROGRAMA DE INNOVACIÓN MODERNIZACIÓN TECNOLÓGICA Y EMPRENDIMIENTO - MIPYMES DIGITALES,2025,"ESTRATEGIA DIGITAL INTEGRAL PARA POSICIONAR A MORLEN STUDIOS E.I.R.L. EN EL SECTOR PRIVADO MEDIANTE LA IMPLEMENTACION DE HERRAMIENTAS DIGITALES DE COMUNICACION PARA AMPLIAR VISIBILIDAD, CARTERA COMERCIAL Y RECONOCIMIENTO DE MARCA PARA EL DESARROLLO SOSTENIBLE.",20251002.0,20260802.0,MORLEN STUDIOS E.I.R.L.,SURQUILLO,LIMA,LIMA,150141.0,45000.0,10286.0,6857.0,SOLES,20260707,20260707,2026-07-07,20260707,62143.0
523-PROINNOVATE-PAIM3-2022,MIPYME EMPRENDEDOR,PROGRAMA DE APOYO A LA INTERNACIONALIZACIÓN MODALIDAD III - CONSOLIDACIÓN DE LA ACTIVIDAD EXPORTADORA,2022,IMPLEMENTACION DE ESTRATEGIAS DE INTERNACIONALIZACION EN LA CADENA DE CACAOS FINOS Y DE AROMA SOSTENIBLES AL MERCADO DE ESTADOS UNIDOS,20230216.0,20250211.0,INVERSIONES CAMPO VERDE SAC,LA MOLINA,LIMA,LIMA,150114.0,150000.0,37500.0,0.0,SOLES,20260105,05012026,2026-01-05,20260105,187500.0
524-PROINNOVATE-EEMD-2021,MIPYME EMPRENDEDOR,PROGRAMA EMERGENCIA EMPRESARIAL - MIPYMES DIGITALES,2021,"DISENO E IMPLEMENTACION DEL PLAN DE MARKETING Y DIGITALIZACION DE LOS PROCESOS DE VENTAS Y ALMACEN UTILIZANDO METODOLOGIA SIX SIGMA, SCRUM Y KANBAN PARA MEJORAR LA COMERCIALIZACION DE LA MIEL DE ABEJA Y DERIVADOS PRODUCIDOS EN AREQUIPA HACIA OTRAS REGIONES",20211130.0,20220930.0,WAYRURONGO WASI E.I.R.L,CERRO COLORADO,AREQUIPA,AREQUIPA,40104.0,27000.0,3600.0,5400.0,SOLES,20260105,05012026,2026-01-05,20260105,36000.0
524-PROINNOVATE-EER1-2022,MIPYME EMPRENDEDOR,PROGRAMA EMERGENCIA EMPRESARIAL - MYPES REACTIVADAS - ALTERNATIVA 1,2022,REORIENTACION  DE NUESTROS PROCESOS PARA LA REACTIVACION DE NUESTRA EMPRESA CONSTRUCTORA,20221212.0,20231212.0,GIL SEVILLANO JANETH PAOLA,VICTOR LARCO HERRERA,TRUJILLO,LA LIBERTAD,130111.0,34999.5,4466.5,7200.0,SOLES,20260105,05012026,2026-01-05,20260105,46666.0
524-PROINNOVATE-EIN-2023,BID 4,EMPRENDIMIENTOS INNOVADORES,2023,CONSTRUTEC: PLATAFORMA SAAS QUE AYUDA A LOS INGENIEROS A GESTIONAR Y ELABORAR SUS INFORMES MENSUALES DE OBRA,20230727.0,20240427.0,YACO TINCUSI CARLOS ALBERTO,WANCHAQ,CUSCO,CUSCO,80108.0,67000.0,9571.43,19142.86,SOLES,20260105,05012026,2026-01-05,20260105,95714.29
524-PROINNOVATE-EIN-2024,BID 4,EMPRENDIMIENTOS INNOVADORES,2024,TERNADIA: ACELERACION DE RECLUTAMIENTO CON TECNOLOGIA,20240731.0,20250430.0,TERNADIA S.A.C.,LIMA,LIMA,LIMA,150101.0,67000.0,12000.0,17000.0,SOLES,20260105,05012026,2026-01-05,20260105,96000.0
524-PROINNOVATE-PIEC2-2025,BID 4,VALIDACIÓN DE LA INNOVACIÓN,2025,"VALIDACION TECNICA Y COMERCIAL DE UN CEMENTO SOSTENIBLE DE ALTA RESISTENCIA FISICA - QUIMICA Y DURABILIDAD, DESARROLLADO A PARTIR DEL APROVECHAMIENTO DE LOS RESIDUOS DE VIDRIO Y ESPEJO.",20250904.0,20260904.0,R.BERROCAL S.A.C.,PUEBLO LIBRE,LIMA,LIMA,150121.0,350000.0,105000.0,245000.0,SOLES,20260707,20260707,2026-07-07,20260707,700000.0
525-FIDECOM-INNOVATEPERU-CMCEI-2017,FIDECOM,MEJORA DE LA CALIDAD - INDIVIDUAL,2017,OBTENCION DE LA CERTIFICACION ISO 9001 PARA LA MEJORA DE LA CALIDAD DE GTR CONSULTING,20170929.0,20190228.0,TOHALINO RIVEROS GIOVANI,MIRAFLORES,AREQUIPA,AREQUIPA,40110.0,43771.36,19628.64,25360.0,SOLES,20260105,05012026,2026-01-05,20260105,88760.0
525-FIDECOM-INNOVATEPERU-PIMEN-2015,FIDECOM,PIMEN,2015,"EVALUACION DEL POTENCIAL ENERGETICO DE LA CASCARA DE PLATANO COMO BIOMASA, PARA LA PRODUCCION DE CHIFLES PIURANOS MEDIANTE LA CONSTRUCCION DE UN BIODIGESTOR.",20160107.0,20180106.0,URIBE ELIAS PEDRO EUGENIO,PIURA,PIURA,PIURA,200101.0,78507.97,10502.03,14400.0,SOLES,20260105,05012026,2026-01-05,20260105,103410.0
525-INNOVATEPERU-ADTC2-2020,FINCYT III,CONCURSO AYUDA A LA DEMANDA DE SERVICIOS TECNOLÓGICOS - MIPYME PRODUCTIVA - CATEGORÍA 2,2020,IMPLEMENTACION Y CERTIFICACION DE UN SISTEMA INTEGRADO DE GESTION BASADA EN LAS NORMAS ISO 9001:2015 E ISO 45001:2018,20210304.0,20220104.0,TECNOLOGIA FABRICACION Y MANTENIMIENTO TFM S.A.C.,CHIMBOTE,SANTA,ANCASH,21801.0,54634.0,0.0,16638.0,SOLES,20260105,05012026,2026-01-05,20260105,71272.0
525-PROINNOVATE-EDI-2025,BID 4,EMPRENDIMIENTOS DINAMICOS,2025,LUCA - PUNTO DE VENTAS DIGITAL,20250904.0,20260504.0,TULIVERY S.A.C.,SANTIAGO DE SURCO,LIMA,LIMA,150140.0,150000.0,55000.0,10000.0,SOLES,20260707,20260707,2026-07-07,20260707,215000.0
525-PROINNOVATE-EEMC-2021,MIPYME EMPRENDEDOR,PROGRAMA EMERGENCIA EMPRESARIAL - MIPYMES DE CALIDAD,2021,IMPLEMENTACION DEL SISTEMA DE GESTION DE CALIDAD BASADO EN LA NORMA ISO 9001:2015 PARA LA EMPRESA INVERSIONES VELASQUEZ  S.A.C,20211130.0,20221130.0,INVERSIONES VELASQUEZ SAC,HUANCAYO,HUANCAYO,JUNIN,120101.0,33375.0,8125.0,7992.0,SOLES,20260105,05012026,2026-01-05,20260105,49492.0
525-PROINNOVATE-EER1-2022,MIPYME EMPRENDEDOR,PROGRAMA EMERGENCIA EMPRESARIAL - MYPES REACTIVADAS - ALTERNATIVA 1,2022,REINGENIERIA DIGITAL ENFOCADA EN CAPTAR NUEVOS CLIENTES CORPORATIVOS,20221228.0,20231028.0,BLUBRAND SAC,SANTIAGO DE SURCO,LIMA,LIMA,150140.0,35000.0,7066.67,4600.0,SOLES,20260105,05012026,2026-01-05,20260105,46666.67
525-PROINNOVATE-EIN-2023,BID 4,EMPRENDIMIENTOS INNOVADORES,2023,STEMIS: SIMULADOR DE PROCESOS JUDICIALES DIRIGIDO A LA ENSENANZA DE DERECHO.,20230809.0,20240708.0,"CUSIRRAMOS RODRIGO, FREDY RICARDO",CAYMA,AREQUIPA,AREQUIPA,40103.0,67000.0,9820.0,19044.0,SOLES,20260105,05012026,2026-01-05,20260105,95864.0
525-PROINNOVATE-EIN-2024,BID 4,EMPRENDIMIENTOS INNOVADORES,2024,WHIPAY: COMERCIO B2B EN VIVO DE ALIMENTOS AL POR MAYOR,20240724.0,20250324.0,JW TECHNOLOGIES S.A.C.,SAN BORJA,LIMA,LIMA,150130.0,67000.0,9572.0,19143.0,SOLES,20250331,20250331,2025-03-31,20250331,95715.0
526-FIDECOM-INNOVATEPERU-CMCEI-2017,FIDECOM,MEJORA DE LA CALIDAD - INDIVIDUAL,2017,OBTENCION DE LA CERTIFICACION ISO 14001 SISTEMA DE GESTION AMBIENTAL PARA GTR CONSULTING,20170929.0,20190129.0,TOHALINO RIVEROS GIOVANI,MIRAFLORES,AREQUIPA,AREQUIPA,40110.0,44769.7,19630.3,25360.0,SOLES,20260105,05012026,2026-01-05,20260105,89760.0
526-FIDECOM-INNOVATEPERU-PIMEN-2015,FIDECOM,PIMEN,2015,DISENO DE COMPOSTEADOR Y PASTEURIZADOR AUTOMATIZADO CON ENERGIA DE LA BIOMASA Y SOLAR PARA LA ELABORACION DE UN SUSTRATO DE BUENA CALIDAD PARA LA MEJORA DEL RENDIMIENTO DE LA PRODUCCION DEL CHAMPINON,20151224.0,20170722.0,ESPINOZA DIAZ DIEGO ARMANDO,SAN SALVADOR,CALCA,CUSCO,80406.0,79994.94,16495.06,9000.0,SOLES,20260105,05012026,2026-01-05,20260105,105490.0
526-INNOVATEPERU-ADTC2-2020,FINCYT III,CONCURSO AYUDA A LA DEMANDA DE SERVICIOS TECNOLÓGICOS - MIPYME PRODUCTIVA - CATEGORÍA 2,2020,IMPLEMENTACION Y CERTIFICACION DE UN SISTEMA DE GESTION CALIDAD ISO 9001 EN LA EMPRESA CORPORACION DE ALIMENTOS PERUGOURMETS SAC,20201204.0,20230603.0,CORPORACION DE ALIMENTOS PERUGOURMETS S.A.C.,PUENTE PIEDRA,LIMA,LIMA,150125.0,46610.0,0.0,14160.0,SOLES,20231030,20231030,2023-10-30,20231030,60770.0
526-PROINNOVATE-EEMD-2021,MIPYME EMPRENDEDOR,PROGRAMA EMERGENCIA EMPRESARIAL - MIPYMES DIGITALES,2021,DISENO E IMPLEMENTACION DE TECNOLOGIAS DE LA INFORMACION Y DE MARKETING DIGITAL PARA INCREMENTAR LA COMPETITIVIDAD Y PRODUCTIVIDAD EN LA EMPRESA CORPORACION CAYARACC S.A.C.,20211128.0,20220928.0,CORPORACION CAYARACC S.A.C.,VILLA EL SALVADOR,LIMA,LIMA,150142.0,28350.0,4050.0,5400.0,SOLES,20260105,05012026,2026-01-05,20260105,37800.0
526-PROINNOVATE-EER1-2022,MIPYME EMPRENDEDOR,PROGRAMA EMERGENCIA EMPRESARIAL - MYPES REACTIVADAS - ALTERNATIVA 1,2022,"INCREMENTAR LAS VENTAS DE IDEAS CAMPUS S.A.C. MEDIANTE LA IMPLEMENTACION DE UN CRM, REESTRUCTURACION DE NUESTRA PAGINA WEB Y APLICACION DE ESTRATEGIAS SEO Y SEM",20221223.0,20231223.0,IDEAS CAMPUS S.A.C.,AREQUIPA,AREQUIPA,AREQUIPA,40101.0,35000.0,4466.67,7200.0,SOLES,20260105,05012026,2026-01-05,20260105,46666.67
526-PROINNOVATE-EIN-2023,BID 4,EMPRENDIMIENTOS INNOVADORES,2023,SPACESCHOOL: PLATAFORMA DE EDUCACION ONLINE ENFOCADAS EN LAS CIENCIAS ESPACIALES.,20230721.0,20240820.0,CCOAQUIRA ENRIQUEZ HARRY ELVIS,MIRAFLORES,AREQUIPA,AREQUIPA,40110.0,67000.0,10000.0,18980.0,SOLES,20250505,20250505,2025-05-05,20250505,95980.0
526-PROINNOVATE-EIN-2024,BID 4,EMPRENDIMIENTOS INNOVADORES,2024,BLIN'BLIN X FEC:  ACCESORIOS DE MODA IMPRESOS EN 3D EN LOS MERCADOS FISICOS Y DIGITALES,20240816.0,20250516.0,ESCAJADILLO CRIADO FABIOLA ESTEFANY,LA MOLINA,LIMA,LIMA,150114.0,67000.0,10950.0,19095.0,SOLES,20260105,05012026,2026-01-05,20260105,97045.0
526-PROINNOVATE-EIN-2025,BID 4,EMPRENDIMIENTOS INNOVADORES,2025,EL DEPA DE ROCKO: PORTAL INMOBILIARIO DONDE PUBLICAMOS Y GESTIONAMOS PROPIEDADES PET FRIENDLY.,20251029.0,20260729.0,EL DEPA DE ROCKO S.A.C.,SAN ISIDRO,LIMA,LIMA,150131.0,67000.0,9571.43,19142.86,SOLES,20260707,20260707,2026-07-07,20260707,95714.29
527-FIDECOM-INNOVATEPERU-PIMEN-2015,FIDECOM,PIMEN,2015,"DESARROLLO DE UN REACTOR BIOLOGICO ANAEROBIO CON MAMPARAS (RBAM) PARA EL TRATAMIENTO DE AGUAS RESIDUALES CON ALTO CONTENIDO DE MATERIA ORGANICA, VIABLE PARA EMPRESAS DEL AREA DE ALIMENTOS: LACTEOS, EMBUTIDOS, FRUGOS, CAMALES",20160202.0,20170929.0,CONSULTORIA Y ASESORIA INTEGRAL CUSCO SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA-CONASIN S.R.L.,WANCHAQ,CUSCO,CUSCO,80108.0,74907.46,19519.34,55450.0,SOLES,20260105,05012026,2026-01-05,20260105,149876.8
527-INNOVATEPERU-ADTC1-2020,FINCYT III,CONCURSO AYUDA A LA DEMANDA DE SERVICIOS TECNOLÓGICOS - MIPYME PRODUCTIVA - CATEGORÍA 1,2020,"MEJORA DE LOS PROCESOS ORGANIZATIVOS, CUMPLIENDO ADECUADAS PRACTICAS DE SOSTENIBILIDAD Y COMERCIO JUSTO, EN LA EMPRESA EXPORTADORA ALPASURI SAC",20201209.0,20210709.0,ALPASURI S.A.C.,CUSCO,CUSCO,CUSCO,80101.0,52000.0,0.0,15666.67,SOLES,20260105,05012026,2026-01-05,20260105,67666.67
527-INNOVATEPERU-PT-2017,FINCYT III,PASANTIAS TECNOLÓGICAS,2017,"PASANTIA TECNOLOGICA PARA INCREMENTAR LA PRODUCTIVIDAD DE LAS EMPRESAS DE LA ASOCIACION PRO OLIVO DEL PERU, A TRAVES DE LA CAPACITACION E IMPLEMENTACION DE LA METODOLOGIA OFICIAL DE CONTROL DE CALIDAD SENSORIAL APLICADA A LOS ACEITES DE OLIVA VIRGENES.",20180801.0,20181201.0,ASOCIACION PRO OLIVO,TACNA,TACNA,TACNA,230101.0,14560.0,2656.0,2400.0,DOLARES,20260105,05012026,2026-01-05,20260105,19616.0
527-PROINNOVATE-EEMD-2021,MIPYME EMPRENDEDOR,PROGRAMA EMERGENCIA EMPRESARIAL - MIPYMES DIGITALES,2021,IMPLEMENTACION DE UNA PLATAFORMA DE E-COMMERCE (B2B) DE PRODUCTOS Y SERVICIOS PARA POSICIONAR A LA EMPRESA NETCORE SOLUTIONS S.A.C. EN EL SECTOR CONSTRUCCION Y MINERO,20211129.0,20221021.0,NETCORE SOLUTIONS S.A.C.,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,70101.0,34500.0,4300.0,7200.0,SOLES,20260105,05012026,2026-01-05,20260105,46000.0
527-PROINNOVATE-EER1-2022,MIPYME EMPRENDEDOR,PROGRAMA EMERGENCIA EMPRESARIAL - MYPES REACTIVADAS - ALTERNATIVA 1,2022,"APLICACION DE HERRAMIENTAS VIRTUALES, ESTRATEGIAS DE MARKETING Y COSTEO PARA POTENCIAR LA CALIDAD EDUCATIVA E INCREMENTAR LA CANTIDAD DE ESTUDIANTES DEL INSTITUTO SUPERIOR STENDHAL",20230206.0,20240206.0,STENDHAL CENTRO DE HOSTELERIA Y TURISMO E.I.R.L.,AREQUIPA,AREQUIPA,AREQUIPA,40101.0,35000.0,4466.67,7200.0,SOLES,20260105,05012026,2026-01-05,20260105,46666.67
527-PROINNOVATE-EIN-2024,BID 4,EMPRENDIMIENTOS INNOVADORES,2024,KONTITI: CHOCOLATES CULTURALES DEL PERU,20240911.0,20250611.0,HUALLPA ALVAREZ MAGALY FRECIA,SAN SEBASTIAN,CUSCO,CUSCO,80105.0,67000.0,9571.43,19142.85,SOLES,20260707,20260707,2026-07-07,20260707,95714.28
527-PROINNOVATE-EIN-2025,BID 4,EMPRENDIMIENTOS INNOVADORES,2025,INNOVATOURS: ECO TURISMO VIVENCIAL OPTIMIZADO CON RUTAS PERSONALIZADAS POR IA,20251230.0,20261031.0,SANCHEZ ANCAJIMA RAUL ALFREDO,TUMBES,TUMBES,TUMBES,240101.0,67000.0,10800.0,19200.0,SOLES,20260707,20260707,2026-07-07,20260707,97000.0
